id,label
.996,0.97
.9872,0.05
.1821,0.05
.7742,0.97
.9669,0.05
.9745,0.05
.8239,0.97
.1564,0.05
.940,0.05
.5508,0.05
.11721,0.05
.1357,0.97
.7109,0.05
.9405,0.97
.1278,0.05
.9153,0.05
.822,0.05
.4925,0.05
.9472,0.05
.2507,0.05
.3763,0.05
.2813,0.05
.8528,0.05
.1280,0.97
.5295,0.05
.796,0.05
.8226,0.97
.5337,0.05
.9433,0.05
.1761,0.97
.7104,0.05
.596,0.05
.7710,0.97
.1792,0.05
.7787,0.97
.8691,0.05
.5843,0.05
.2519,0.05
.8449,0.97
.11385,0.97
.546,0.05
.4532,0.97
.5643,0.97
.966,0.97
.9399,0.05
.6369,0.05
.7913,0.97
.10325,0.97
.5029,0.05
.3927,0.97
.4757,0.97
.12025,0.97
.3455,0.05
.630,0.05
.7745,0.97
.6364,0.05
.11970,0.97
.9420,0.97
.892,0.97
.10427,0.05
.800,0.05
.12258,0.05
.7304,0.97
.5729,0.97
.17,0.97
.2010,0.97
.3864,0.05
.4578,0.05
.2157,0.05
.11333,0.97
.3167,0.97
.45,0.05
.1310,0.97
.9006,0.05
.3158,0.05
.12299,0.05
.10448,0.97
.661,0.97
.8956,0.05
.8659,0.05
.1049,0.97
.9889,0.97
.3682,0.97
.3954,0.97
.2187,0.05
.11950,0.97
.3382,0.97
.2478,0.97
.1550,0.97
.10667,0.05
.4632,0.05
.5991,0.05
.5712,0.05
.6104,0.05
.6584,0.97
.27,0.05
.7537,0.05
.6889,0.05
.3465,0.05
.1195,0.05
.745,0.97
.3464,0.97
.9965,0.97
.4098,0.97
.6321,0.05
.1931,0.05
.7506,0.05
.3567,0.97
.6009,0.97
.3896,0.97
.1611,0.05
.5038,0.97
.9612,0.05
.11618,0.97
.6784,0.05
.6341,0.97
.7562,0.97
.7782,0.05
.259,0.97
.4890,0.05
.831,0.97
.9892,0.97
.6811,0.05
.10085,0.05
.4422,0.05
.3867,0.05
.2634,0.97
.10316,0.97
.6479,0.97
.10390,0.05
.6243,0.97
.7632,0.05
.1981,0.05
.6582,0.05
.6163,0.05
.10832,0.97
.5160,0.05
.2276,0.05
.3789,0.05
.500,0.05
.9672,0.05
.6183,0.05
.1636,0.05
.4729,0.97
.652,0.05
.79,0.97
.6497,0.97
.3668,0.05
.7692,0.97
.11209,0.05
.10168,0.97
.4163,0.97
.9397,0.97
.852,0.97
.6496,0.05
.10097,0.97
.11881,0.05
.995,0.05
.9212,0.97
.8268,0.05
.5911,0.05
.9741,0.97
.1073,0.97
.939,0.05
.4458,0.97
.11097,0.05
.9412,0.05
.3877,0.97
.2593,0.05
.3383,0.05
.2248,0.97
.2502,0.97
.4144,0.97
.9778,0.05
.7670,0.05
.1790,0.97
.6269,0.97
.4889,0.05
.9964,0.97
.357,0.05
.35,0.05
.8109,0.05
.191,0.05
.485,0.05
.1133,0.05
.6681,0.05
.9421,0.05
.6202,0.97
.10469,0.97
.4810,0.97
.2906,0.97
.11610,0.05
.6798,0.05
.2720,0.97
.6491,0.05
.2987,0.05
.22,0.97
.1781,0.05
.11145,0.05
.1605,0.97
.9731,0.05
.4546,0.05
.3250,0.97
.302,0.97
.5815,0.05
.4595,0.05
.834,0.05
.10975,0.05
.7322,0.05
.4439,0.05
.8692,0.97
.8532,0.97
.8600,0.97
.11690,0.05
.5013,0.05
.911,0.05
.5471,0.97
.4294,0.05
.4980,0.97
.7249,0.97
.7717,0.97
.2451,0.97
.3478,0.05
.11448,0.05
.112,0.05
.7488,0.97
.2438,0.05
.1837,0.05
.4006,0.05
.9094,0.05
.2620,0.97
.12369,0.97
.2769,0.97
.5685,0.97
.6483,0.05
.8282,0.97
.5292,0.97
.9832,0.05
.2037,0.97
.10733,0.97
.1576,0.97
.6296,0.05
.8333,0.05
.5094,0.97
.5397,0.97
.7914,0.97
.1813,0.97
.7590,0.97
.10053,0.05
.881,0.97
.4683,0.05
.814,0.05
.8193,0.97
.11687,0.97
.3607,0.97
.3509,0.05
.8262,0.05
.7394,0.05
.10627,0.05
.4311,0.97
.280,0.97
.4352,0.05
.2225,0.97
.2740,0.97
.8655,0.97
.12316,0.05
.8902,0.05
.1851,0.05
.7466,0.05
.7226,0.97
.4317,0.97
.8766,0.97
.7353,0.05
.11249,0.05
.6792,0.05
.7105,0.05
.2991,0.97
.9177,0.05
.5298,0.97
.3899,0.05
.11247,0.97
.4443,0.97
.6304,0.05
.5816,0.97
.1558,0.97
.8232,0.05
.4048,0.05
.8416,0.97
.1435,0.97
.1897,0.97
.636,0.05
.6796,0.05
.8949,0.05
.11036,0.97
.3494,0.05
.580,0.97
.9530,0.05
.9555,0.97
.10065,0.97
.1543,0.97
.10551,0.05
.3566,0.05
.207,0.97
.8744,0.97
.19,0.05
.1914,0.97
.3768,0.97
.1688,0.05
.10860,0.97
.4318,0.97
.5891,0.97
.489,0.05
.2084,0.05
.8360,0.97
.6347,0.05
.10549,0.97
.10372,0.05
.2496,0.05
.7931,0.97
.9863,0.05
.1148,0.05
.3835,0.97
.6074,0.97
.5463,0.05
.8568,0.97
.3027,0.97
.6713,0.97
.5754,0.97
.9895,0.97
.9682,0.97
.4577,0.05
.4806,0.97
.8047,0.97
.3128,0.05
.10321,0.97
.10056,0.97
.5948,0.97
.11737,0.05
.11675,0.05
.2120,0.97
.5077,0.05
.11818,0.97
.9047,0.05
.1506,0.97
.3432,0.97
.3828,0.97
.7829,0.05
.7138,0.05
.658,0.97
.1634,0.97
.9948,0.97
.483,0.97
.8407,0.05
.2183,0.97
.2143,0.97
.1831,0.05
.1172,0.05
.9631,0.05
.5340,0.97
.7409,0.97
.6374,0.97
.7425,0.05
.9765,0.05
.11570,0.05
.6588,0.05
.502,0.97
.990,0.05
.3329,0.97
.1344,0.97
.503,0.97
.7458,0.05
.6591,0.05
.2294,0.05
.3503,0.97
.5379,0.05
.9013,0.05
.2020,0.97
.162,0.05
.9214,0.97
.5983,0.97
.6484,0.05
.6266,0.05
.3808,0.97
.10997,0.05
.7565,0.05
.4755,0.05
.6038,0.05
.10468,0.97
.1019,0.05
.3136,0.05
.11999,0.97
.9541,0.05
.6683,0.05
.10554,0.05
.1082,0.05
.6645,0.05
.1895,0.97
.5050,0.05
.2132,0.05
.1802,0.97
.10593,0.05
.12022,0.97
.5950,0.97
.5597,0.97
.1556,0.05
.2936,0.05
.5392,0.97
.8021,0.97
.11796,0.05
.5592,0.05
.11080,0.05
.10541,0.05
.74,0.05
.10710,0.97
.10703,0.05
.3491,0.05
.737,0.97
.4408,0.05
.8469,0.05
.5464,0.97
.1950,0.97
.1906,0.05
.6606,0.05
.12,0.05
.12449,0.05
.3196,0.05
.7606,0.97
.976,0.97
.7777,0.05
.7481,0.05
.9452,0.97
.10250,0.05
.2088,0.97
.12187,0.97
.1381,0.97
.11019,0.97
.9639,0.05
.9126,0.97
.11907,0.05
.5716,0.05
.3146,0.97
.2299,0.97
.11582,0.97
.4903,0.97
.3063,0.05
.1221,0.97
.43,0.05
.12167,0.97
.11793,0.97
.1846,0.05
.5236,0.05
.2344,0.97
.201,0.05
.6517,0.05
.1730,0.97
.3142,0.97
.5922,0.97
.9034,0.05
.3511,0.97
.4509,0.97
.359,0.97
.6642,0.97
.8227,0.97
.411,0.97
.2736,0.97
.8951,0.97
.5473,0.05
.11186,0.97
.1684,0.05
.4390,0.97
.6389,0.05
.9841,0.97
.11118,0.97
.9463,0.97
.194,0.97
.7148,0.05
.2220,0.97
.6464,0.97
.8775,0.97
.3712,0.97
.4547,0.05
.8269,0.97
.4550,0.97
.901,0.05
.9287,0.97
.5630,0.05
.10403,0.05
.9330,0.97
.51,0.97
.2075,0.97
.7663,0.97
.4025,0.05
.9925,0.05
.9438,0.05
.4891,0.97
.7969,0.05
.6838,0.05
.12030,0.05
.12438,0.05
.10002,0.05
.974,0.97
.4434,0.05
.10098,0.05
.8295,0.05
.6398,0.05
.10062,0.05
.3010,0.97
.5590,0.05
.1143,0.97
.342,0.05
.8231,0.05
.6597,0.05
.3033,0.05
.11657,0.05
.11091,0.05
.2822,0.97
.4199,0.97
.479,0.97
.10451,0.97
.2932,0.97
.11908,0.97
.106,0.97
.6915,0.05
.9261,0.97
.5506,0.05
.2712,0.97
.9878,0.97
.3870,0.05
.8078,0.97
.3745,0.05
.3991,0.97
.5763,0.97
.578,0.97
.10478,0.05
.3571,0.97
.6270,0.97
.8556,0.05
.12335,0.97
.5546,0.05
.6150,0.97
.6082,0.05
.265,0.05
.4608,0.05
.7044,0.97
.2930,0.05
.11010,0.97
.732,0.97
.3007,0.05
.8977,0.05
.2319,0.05
.2103,0.05
.4871,0.05
.1213,0.05
.7684,0.97
.7547,0.05
.1708,0.05
.1930,0.97
.5623,0.97
.11217,0.97
.11403,0.97
.1410,0.05
.10725,0.05
.7826,0.05
.10964,0.97
.12184,0.05
.8085,0.97
.8153,0.05
.7629,0.97
.1885,0.97
.691,0.05
.11388,0.97
.2772,0.05
.6180,0.05
.11959,0.05
.4814,0.05
.8543,0.05
.6173,0.05
.7178,0.05
.4485,0.05
.533,0.97
.9093,0.05
.6961,0.05
.11413,0.97
.872,0.97
.11390,0.05
.11123,0.05
.8158,0.05
.2857,0.97
.8788,0.05
.6330,0.05
.2151,0.97
.5044,0.97
.4541,0.97
.8662,0.97
.9496,0.97
.3216,0.05
.1833,0.05
.9058,0.97
.4636,0.97
.330,0.05
.3156,0.97
.11434,0.97
.12384,0.97
.9124,0.05
.6703,0.97
.9763,0.97
.3498,0.97
.10862,0.97
.11895,0.05
.11795,0.97
.4983,0.97
.8321,0.05
.8524,0.05
.5395,0.97
.9966,0.05
.9547,0.05
.5936,0.97
.5988,0.05
.10673,0.05
.6733,0.05
.11235,0.97
.7797,0.05
.6494,0.97
.2501,0.05
.491,0.97
.4314,0.05
.2774,0.05
.7340,0.97
.1234,0.97
.448,0.05
.3469,0.05
.3484,0.97
.11653,0.05
.9499,0.97
.982,0.97
.5786,0.97
.933,0.05
.5785,0.05
.2036,0.97
.4065,0.05
.9114,0.05
.4332,0.97
.5641,0.05
.6080,0.05
.11022,0.97
.10289,0.97
.3972,0.97
.6141,0.05
.5179,0.97
.7666,0.05
.1644,0.05
.517,0.97
.12175,0.97
.9411,0.97
.12154,0.97
.8346,0.97
.7703,0.97
.4423,0.05
.62,0.97
.4106,0.05
.7067,0.05
.11561,0.05
.8363,0.97
.3842,0.05
.2385,0.97
.5405,0.05
.10905,0.97
.1714,0.05
.5393,0.97
.1919,0.97
.3186,0.05
.6195,0.97
.1900,0.05
.5058,0.05
.762,0.97
.4075,0.97
.3911,0.05
.11828,0.97
.10247,0.05
.10781,0.97
.3208,0.97
id,label
.3559,0.95
.3212,0.95
.2855,0.95
.9422,0.95
.5571,0.95
.12199,0.95
.6003,0.95
.1801,0.95
.2367,0.95
.7540,0.95
.6316,0.95
.2863,0.95
.1713,0.95
.10710,0.95
.3736,0.95
.7519,0.95
.10698,0.95
.11952,0.95
.1530,0.95
.9564,0.95
.11632,0.95
.6915,0.95
.6836,0.95
.4077,0.95
.6659,0.95
.8450,0.95
.2834,0.95
.7016,0.95
.11171,0.95
.10172,0.95
.8035,0.95
.8940,0.95
.6487,0.95
.9808,0.95
.11826,0.95
.10924,0.95
.11936,0.95
.5250,0.95
.1281,0.95
.7816,0.95
.991,0.95
.2954,0.95
.6589,0.95
.2970,0.95
.2463,0.95
.888,0.95
.11335,0.95
.10932,0.95
.8575,0.95
.9910,0.95
.375,0.95
.5913,0.95
.5847,0.95
.7343,0.95
.2717,0.95
.9298,0.95
.7175,0.95
.18,0.95
.827,0.95
.8543,0.95
.10127,0.95
.4428,0.95
.5000,0.95
.9417,0.95
.6883,0.95
.5668,0.95
.4935,0.95
.10952,0.95
.4161,0.95
.9832,0.95
.1407,0.95
.8163,0.95
.10060,0.95
.3772,0.95
.7174,0.95
.1417,0.95
.5023,0.95
.1451,0.95
.8461,0.95
.4422,0.95
.2721,0.95
.3343,0.95
.2695,0.95
.1243,0.95
.5479,0.95
.566,0.95
.2675,0.95
.4369,0.95
.1465,0.95
.2599,0.95
.7570,0.95
.10559,0.95
.7209,0.95
.5821,0.95
.7502,0.95
.11713,0.95
.10558,0.95
.4036,0.95
.11193,0.95
.9306,0.95
.3729,0.95
.7959,0.95
.4425,0.95
.4481,0.95
.6339,0.95
.5985,0.95
.10595,0.95
.10862,0.95
.6905,0.95
.1674,0.95
.7960,0.95
.815,0.95
.57,0.95
.3277,0.95
.6639,0.95
.10917,0.95
.8846,0.95
.2149,0.95
.3189,0.95
.2513,0.95
.9161,0.95
.11820,0.95
.11106,0.95
.3758,0.95
.4149,0.95
.1623,0.95
.5,0.95
.3414,0.95
.1846,0.95
.4525,0.95
.5192,0.95
.92,0.95
.2988,0.95
.3278,0.95
.1255,0.95
.1092,0.95
.7579,0.95
.1876,0.95
.10520,0.95
.3304,0.95
.11446,0.95
.11590,0.95
.6381,0.95
.8589,0.95
.5971,0.95
.8058,0.95
.8286,0.95
.1201,0.95
.6170,0.95
.11010,0.95
.1106,0.95
.12006,0.95
.616,0.95
.8508,0.95
.4418,0.95
.285,0.95
.9454,0.95
.11408,0.95
.5203,0.95
.8603,0.95
.5516,0.95
.7885,0.95
.317,0.95
.4534,0.95
.8005,0.95
.9222,0.95
.1262,0.95
.1486,0.95
.1367,0.95
.5510,0.95
.7126,0.95
.10371,0.95
.4888,0.95
.264,0.95
.5440,0.95
.12024,0.95
.11866,0.95
.8849,0.95
.2893,0.95
.6800,0.95
.3552,0.95
.6199,0.95
.4446,0.95
.1068,0.95
.1749,0.95
.2324,0.95
.8284,0.95
.10980,0.95
.4545,0.95
.3361,0.95
.1660,0.95
.9265,0.95
.9807,0.95
.8430,0.95
.2864,0.95
.9688,0.95
.8777,0.95
.1670,0.95
.11711,0.95
.5779,0.95
.10870,0.95
.5577,0.95
.2520,0.95
.1309,0.95
.867,0.95
.3797,0.95
.7336,0.95
.2570,0.95
.12122,0.95
.8627,0.95
.235,0.95
.2738,0.95
.5517,0.95
.2280,0.95
.8584,0.95
.2760,0.95
.1049,0.95
.5655,0.95
.5047,0.95
.3460,0.95
.11474,0.95
.11110,0.95
.5124,0.95
.8139,0.95
.3412,0.95
.2936,0.95
.2418,0.95
.9089,0.95
.4836,0.95
.9793,0.95
.8504,0.95
.1307,0.95
.12142,0.95
.9091,0.95
.3087,0.95
.11786,0.95
.5579,0.95
.5802,0.95
.32,0.95
.10049,0.95
.3598,0.95
.5998,0.95
.9750,0.95
.1200,0.95
.10113,0.95
.5188,0.95
.2315,0.95
.1360,0.95
.4517,0.95
.3479,0.95
.7895,0.95
.29,0.95
.10312,0.95
.1726,0.95
.11272,0.95
.7350,0.95
.8490,0.95
.10532,0.95
.3215,0.95
.5916,0.95
.5394,0.95
.1563,0.95
.10272,0.95
.11643,0.95
.11743,0.95
.1188,0.95
.12355,0.95
.10981,0.95
.10,0.95
.10501,0.95
.10695,0.95
.9853,0.95
.2953,0.95
.5311,0.95
.9787,0.95
.6308,0.95
.7609,0.95
.1325,0.95
.10895,0.95
.8800,0.95
.10667,0.95
.4151,0.95
.10728,0.95
.8807,0.95
.6192,0.95
.8156,0.95
.7083,0.95
.7256,0.95
.7319,0.95
.5429,0.95
.10512,0.95
.4737,0.95
.7242,0.95
.1290,0.95
.6851,0.95
.8224,0.95
.4539,0.95
.4219,0.95
.3621,0.95
.10480,0.95
.2206,0.95
.9482,0.95
.9502,0.95
.6640,0.95
.9230,0.95
.9382,0.95
.10606,0.95
.6272,0.95
.4717,0.95
.444,0.95
.8516,0.95
.10022,0.95
.7017,0.95
.6389,0.95
.3741,0.95
.1386,0.95
.1442,0.95
.7328,0.95
.11410,0.95
.5332,0.95
.4301,0.95
.11937,0.95
.12111,0.95
.8347,0.95
.6051,0.95
.10118,0.95
.7468,0.95
.5243,0.95
.1901,0.95
.1277,0.95
.10668,0.95
.8795,0.95
.2266,0.95
.7532,0.95
.9135,0.95
.6282,0.95
.10632,0.95
.6485,0.95
.1922,0.95
.1893,0.95
.10109,0.95
.3150,0.95
.7405,0.95
.6811,0.95
.5659,0.95
.2480,0.95
.12327,0.95
.6343,0.95
.6362,0.95
.11407,0.95
.8550,0.95
.2106,0.95
.7905,0.95
.4079,0.95
.1894,0.95
.3021,0.95
.6774,0.95
.801,0.95
.2001,0.95
.11196,0.95
.455,0.95
.1276,0.95
.10839,0.95
.11965,0.95
.5629,0.95
.7773,0.95
.3421,0.95
.12453,0.95
.5209,0.95
.7351,0.95
.8418,0.95
.6331,0.95
.5633,0.95
.10476,0.95
.8327,0.95
.9963,0.95
.3472,0.95
.4644,0.95
.5780,0.95
.10072,0.95
.1305,0.95
.7567,0.95
.2074,0.95
.2024,0.95
.448,0.95
.6351,0.95
.11331,0.95
.12049,0.95
.1738,0.95
.2286,0.95
.6482,0.95
.7854,0.95
.11738,0.95
.11021,0.95
.10920,0.95
.5234,0.95
.2485,0.95
.7,0.95
.11782,0.95
.7760,0.95
.8403,0.95
.6688,0.95
.9557,0.95
.6442,0.95
.2590,0.95
.5865,0.95
.4538,0.95
.11515,0.95
.7915,0.95
.621,0.95
.680,0.95
.9302,0.95
.720,0.95
.9174,0.95
.6412,0.95
.9981,0.95
.1602,0.95
.3584,0.95
.5190,0.95
.10177,0.95
.8886,0.95
.824,0.95
.429,0.95
.11475,0.95
.3534,0.95
.7745,0.95
.9494,0.95
.2268,0.95
.1771,0.95
.1420,0.95
.10348,0.95
.600,0.95
.7571,0.95
.803,0.95
.5911,0.95
.10363,0.95
.953,0.95
.191,0.95
.4220,0.95
.2222,0.95
.8231,0.95
.10653,0.95
.1394,0.95
.5171,0.95
.12153,0.95
.9748,0.95
.12285,0.95
.6097,0.95
.5886,0.95
.11493,0.95
.11072,0.95
.7025,0.95
.3252,0.95
.3829,0.95
.2117,0.95
.9880,0.95
.9691,0.95
.1193,0.95
.1377,0.95
.8894,0.95
.9085,0.95
.11800,0.95
.3367,0.95
.1332,0.95
.10097,0.95
.8605,0.95
.349,0.95
.4859,0.95
.3917,0.95
.6681,0.95
.6700,0.95
.9286,0.95
.6306,0.95
.4255,0.95
.8304,0.95
.351,0.95
.8178,0.95
.5927,0.95
.8737,0.95
.921,0.95
.3363,0.95
.751,0.95
.10863,0.95
.5859,0.95
.3916,0.95
.3762,0.95
.1280,0.95
.8465,0.95
.3168,0.95
.7373,0.95
.2524,0.95
.9342,0.95
.1983,0.95
.9560,0.95
.509,0.95
.11891,0.95
.778,0.95
.9131,0.95
.8442,0.95
.2756,0.95
.5645,0.95
.7880,0.95
.11064,0.95
.4139,0.95
.5318,0.95
.4225,0.95
.9692,0.95
.6680,0.95
.12306,0.95
.5049,0.95
.6593,0.95
.11944,0.95
.2050,0.95
.1584,0.95
.9465,0.95
.5620,0.95
.5382,0.95
.4008,0.95
.6893,0.95
.10036,0.95
.1292,0.95
.9992,0.95
.2744,0.95
.7420,0.95
.5986,0.95
.2010,0.95
.6781,0.95
.1008,0.95
.10597,0.95
.11287,0.95
.4569,0.95
.569,0.95
.2692,0.95
.1384,0.95
.2635,0.95
.10843,0.95
.8127,0.95
.8146,0.95
.8018,0.95
.9610,0.95
.10732,0.95
.8748,0.95
.7231,0.95
.1285,0.95
.9970,0.95
.523,0.95
.4672,0.95
.1118,0.95
.12398,0.95
.12088,0.95
.5747,0.95
.8731,0.95
.1886,0.95
.7390,0.95
.3283,0.95
.12341,0.95
.7828,0.95
.4967,0.95
.9524,0.95
.9778,0.95
.2730,0.95
.2465,0.95
.3632,0.95
.4514,0.95
.1311,0.95
.6469,0.95
.9183,0.95
.8267,0.95
.4101,0.95
.8932,0.95
.5160,0.95
.9425,0.95
.6320,0.95
.10462,0.95
.2776,0.95
.11801,0.95
.9097,0.95
.9804,0.95
.2397,0.95
.41,0.95
.6399,0.95
.11630,0.95
.4542,0.95
.2660,0.95
.5885,0.95
.10782,0.95
.9897,0.95
.3597,0.95
.6597,0.95
.2808,0.95
.3499,0.95
.10858,0.95
.2564,0.95
.11317,0.95
.11769,0.95
.1671,0.95
.4229,0.95
.9946,0.95
.6502,0.95
.10587,0.95
.6683,0.95
.12179,0.95
.7019,0.95
.4308,0.95
.12216,0.95
.9668,0.95
.4480,0.95
.135,0.95
.10572,0.95
.1512,0.95
.12407,0.95
.9119,0.95
.5613,0.95
.6678,0.95
.2009,0.95
.9370,0.95
.462,0.95
.2699,0.95
.8649,0.95
.9103,0.95
.1821,0.95
.3108,0.95
.33,0.95
.1444,0.95
.4831,0.95
.7564,0.95
.2131,0.95
.8694,0.95
.334,0.95
.10915,0.95
.11383,0.95
.489,0.95
.5881,0.95
.2086,0.95
.450,0.95
.446,0.95
.877,0.95
.10524,0.95
.6440,0.95
.3193,0.95
.6499,0.95
.11145,0.95
.5086,0.95
.2432,0.95
.3374,0.95
.10552,0.95
.10225,0.95
.7146,0.95
.695,0.95
.9757,0.95
.3120,0.95
.10682,0.95
.7262,0.95
.11460,0.95
.10413,0.95
.3935,0.95
.2462,0.95
.9473,0.95
.3522,0.95
.10232,0.95
.8635,0.95
.6825,0.95
.11374,0.95
.5080,0.95
.11288,0.95
.10936,0.95
.7678,0.95
.8936,0.95
.7077,0.95
.7210,0.95
.10197,0.95
.5566,0.95
.6871,0.95
.5021,0.95
.9322,0.95
.6393,0.95
.6616,0.95
.3929,0.95
.11366,0.95
.979,0.95
.1761,0.95
.1920,0.95
.7299,0.95
.7128,0.95
.8014,0.95
.9055,0.95
.3660,0.95
.4776,0.95
.4677,0.95
.9307,0.95
.8568,0.95
.5256,0.95
.6880,0.95
.8441,0.95
.6768,0.95
.5458,0.95
.6909,0.95
.2327,0.95
.1683,0.95
.1977,0.95
.7656,0.95
.6342,0.95
.11057,0.95
.10547,0.95
.11889,0.95
.1354,0.95
.12383,0.95
.9203,0.95
.5437,0.95
.10293,0.95
.5929,0.95
.5166,0.95
.6598,0.95
.12290,0.95
.8262,0.95
.2533,0.95
.8726,0.95
.2320,0.95
.6016,0.95
.10600,0.95
.5599,0.95
.4029,0.95
.11881,0.95
.10666,0.95
.4414,0.95
.7414,0.95
.9442,0.95
.2342,0.95
.885,0.95
.1754,0.95
.244,0.95
.98,0.95
.11478,0.95
.4052,0.95
.1641,0.95
.6207,0.95
.7835,0.95
.6247,0.95
.7316,0.95
.4223,0.95
.6975,0.95
.11347,0.95
.6556,0.95
.8013,0.95
.7244,0.95
.10277,0.95
.3328,0.95
.4217,0.95
.4750,0.95
.7153,0.95
.6108,0.95
.679,0.95
.2460,0.95
.8514,0.95
.7608,0.95
.2496,0.95
.4064,0.95
.11286,0.95
.401,0.95
.1353,0.95
.4167,0.95
.5167,0.95
.9390,0.95
.10170,0.95
.4493,0.95
.4433,0.95
.6996,0.95
.202,0.95
.1227,0.95
.2740,0.95
.7263,0.95
.10696,0.95
.7092,0.95
.6194,0.95
.1916,0.95
.8328,0.95
.7458,0.95
.2944,0.95
.6760,0.95
.2374,0.95
.9840,0.95
.5449,0.95
.524,0.95
.9409,0.95
.11399,0.95
.9670,0.95
.5287,0.95
.11109,0.95
.2157,0.95
.8410,0.95
.2018,0.95
.8955,0.95
.1082,0.95
.6676,0.95
.6215,0.95
.7465,0.95
.4368,0.95
.3697,0.95
.6939,0.95
.10008,0.95
.4996,0.95
.113,0.95
.3788,0.95
.11734,0.95
.2996,0.95
.5997,0.95
.5135,0.95
.6521,0.95
.10471,0.95
.558,0.95
.9377,0.95
.6617,0.95
.4923,0.95
.10927,0.95
.11418,0.95
.3951,0.95
.10310,0.95
.2410,0.95
.8256,0.95
.4028,0.95
.2423,0.95
.4153,0.95
.12265,0.95
.927,0.95
.3892,0.95
.2118,0.95
.5281,0.95
.12334,0.95
.4326,0.95
.3709,0.95
.10738,0.95
.6375,0.95
.4488,0.95
.2473,0.95
.706,0.95
.8735,0.95
.6841,0.95
.3532,0.95
.7227,0.95
.11181,0.95
.7684,0.95
.3696,0.95
.1358,0.95
.3200,0.95
.12118,0.95
.6055,0.95
.5005,0.95
.8456,0.95
.4444,0.95
.3659,0.95
.11867,0.95
.8467,0.95
.9114,0.95
.4024,0.95
.12068,0.95
.9765,0.95
.3801,0.95
.5567,0.95
.714,0.95
.4928,0.95
.1764,0.95
.10652,0.95
.12211,0.95
.5474,0.95
.2982,0.95
.10705,0.95
.4145,0.95
.674,0.95
.9665,0.95
.5696,0.95
.4211,0.95
.10153,0.95
.6951,0.95
.9142,0.95
.9572,0.95
.8569,0.95
.1093,0.95
.406,0.95
.9406,0.95
.501,0.95
.2653,0.95
.10243,0.95
.8642,0.95
.10010,0.95
.4376,0.95
.7195,0.95
.5159,0.95
.12254,0.95
.7006,0.95
.10584,0.95
.6682,0.95
.7221,0.95
.6030,0.95
.8867,0.95
.4496,0.95
.976,0.95
.6289,0.95
.7247,0.95
.9677,0.95
.8157,0.95
.4352,0.95
.10660,0.95
.882,0.95
.2647,0.95
.3583,0.95
.4903,0.95
.4870,0.95
.281,0.95
.10692,0.95
.11444,0.95
.6965,0.95
.8582,0.95
.1400,0.95
.3461,0.95
.10681,0.95
.4057,0.95
.9768,0.95
.10087,0.95
.7925,0.95
.9891,0.95
.9842,0.95
.1612,0.95
.5003,0.95
.4946,0.95
.11970,0.95
.7276,0.95
.5720,0.95
.4502,0.95
.11305,0.95
.10007,0.95
.2489,0.95
.10505,0.95
.6738,0.95
.2725,0.95
.1515,0.95
.8165,0.95
.11725,0.95
.3238,0.95
.9957,0.95
.6860,0.95
.9035,0.95
.1469,0.95
.8907,0.95
.928,0.95
.8392,0.95
.9713,0.95
.11486,0.95
.9478,0.95
.3981,0.95
.6374,0.95
.5990,0.95
.8581,0.95
.3849,0.95
.6346,0.95
.12165,0.95
.8910,0.95
.881,0.95
.10992,0.95
.7408,0.95
.5078,0.95
.10882,0.95
.6062,0.95
.10013,0.95
.3504,0.95
.3721,0.95
.4056,0.95
.1297,0.95
.12461,0.95
.1536,0.95
.11817,0.95
.254,0.95
.342,0.95
.4047,0.95
.3458,0.95
.12250,0.95
.2457,0.95
.9541,0.95
.5835,0.95
.3581,0.95
.10408,0.95
.841,0.95
.3819,0.95
.2414,0.95
.5568,0.95
.6948,0.95
.1361,0.95
.1747,0.95
.925,0.95
.5931,0.95
.3983,0.95
.10699,0.95
.3122,0.95
.12336,0.95
.10442,0.95
.9284,0.95
.9634,0.95
.12077,0.95
.3217,0.95
.7747,0.95
.11609,0.95
.4448,0.95
.2313,0.95
.3268,0.95
.3963,0.95
.468,0.95
.2600,0.95
.6079,0.95
.1881,0.95
.2648,0.95
.9751,0.95
.5085,0.95
.11173,0.95
.6425,0.95
.3519,0.95
.189,0.95
.7778,0.95
.10290,0.95
.4412,0.95
.2343,0.95
.11263,0.95
.2616,0.95
.9489,0.95
.11372,0.95
.9804,0.95
.4169,0.95
.12300,0.95
.10660,0.95
.2984,0.95
.8748,0.95
.2997,0.95
.10472,0.95
.7768,0.95
.7820,0.95
.317,0.95
.9648,0.95
.1769,0.95
.3526,0.95
.8263,0.95
.5538,0.95
.1048,0.95
.5128,0.95
.2475,0.95
.9728,0.95
.8711,0.95
.7784,0.95
.7157,0.95
.12233,0.95
.7317,0.95
.11529,0.95
.2873,0.95
.7548,0.95
.11983,0.95
.11322,0.95
.2408,0.95
.10032,0.95
.7909,0.95
.4745,0.95
.8198,0.95
.11230,0.95
.10026,0.95
.2148,0.95
.6656,0.95
.11454,0.95
.4790,0.95
.6590,0.95
.7277,0.95
.11973,0.95
.9119,0.95
.3966,0.95
.11299,0.95
.2534,0.95
.1663,0.95
.734,0.95
.10309,0.95
.2606,0.95
.10815,0.95
.3127,0.95
.11124,0.95
.2206,0.95
.7657,0.95
.992,0.95
.11666,0.95
.8909,0.95
.7924,0.95
.10474,0.95
.7055,0.95
.7096,0.95
